index,period,heading,context,question,extractive answer,abstractive answer
6000,Giai đoạn 1954 -1975,Cuộc Tổng tiến công chiến lược năm 1972 và sự phá sản của chiến lược  Việt Nam hóa chiến tranh ,"Trong khi đó, ngay từ cuối năm 1971, Mỹ và chính quyền Sài Gòn đã phát hiện sự chuẩn bị của ta cho cuộc tổng tấn công vào năm 1972. Nhưng địch cho rằng ta chưa đủ khả năng mở cuộc tấn công lớn cùng một lúc trên nhiều mặt trận; hướng hoạt động chủ yếu của ta có thể là ở Tây Nguyên nhưng quy mô không lớn, thời điểm tấn công sẽ vào dịp tết Nhâm Tý. Địch vẫn giữ thế bố trí mạnh ở hai đầu và tăng quân ra các vùng biên giới để bịt kín hành lang, đánh phá cơ sở hậu cần của ta. Ở Trị - Thiên, địch bố trí 2 sư đoàn bộ binh tăng cường, 3 thiết đoàn xe tăng, thiết giáp, 13 tiểu đoàn và 5 đại đội pháo binh cùng 4 tiểu đoàn, 94 đại đội bảo an, hơn 5.000 cảnh sát. Ở Tây Nguyên, địch củng cố tuyến phòng thủ Đắc Tô - Tân Cảnh do Sư đoàn 22 quân đội Sài Gòn đảm trách. Khi phát hiện Sư đoàn 320 và Sư đoàn 2 Quân khu V có mặt ở Tây Nguyên, địch liền điều Lữ đoàn dù 2 từ Sài Gòn ra cùng Tiểu đoàn 11 biệt động quân tăng cường tuyến phòng thủ bờ Tây sông Pô Cô. Ơ Nam Bộ, để giữ cửa ngõ Sài Gòn, địch cùng cố tuyến phòng thủ biên giới chạy dọc theo các tỉnh Bình Long, Tây Ninh, 3 sư đoàn chủ lực, 67 liên đội, 146 đại đội bảo an, cùng hàng vạn dân vệ, phòng vệ dân sự được bố trí phòng giữ các hướng chủ yếu trên Đường 22 và Đường 13.",Lực lượng địch ở Tây Nguyên tập trung vào đâu?,Tuyến phòng thủ Đắc Tô - Tân Cảnh.,Tuyến phòng thủ Đắc Tô - Tân Cảnh.
6001,Giai đoạn 1954 -1975,Cuộc Tổng tiến công chiến lược năm 1972 và sự phá sản của chiến lược  Việt Nam hóa chiến tranh ,"Trong khi đó, ngay từ cuối năm 1971, Mỹ và chính quyền Sài Gòn đã phát hiện sự chuẩn bị của ta cho cuộc tổng tấn công vào năm 1972. Nhưng địch cho rằng ta chưa đủ khả năng mở cuộc tấn công lớn cùng một lúc trên nhiều mặt trận; hướng hoạt động chủ yếu của ta có thể là ở Tây Nguyên nhưng quy mô không lớn, thời điểm tấn công sẽ vào dịp tết Nhâm Tý. Địch vẫn giữ thế bố trí mạnh ở hai đầu và tăng quân ra các vùng biên giới để bịt kín hành lang, đánh phá cơ sở hậu cần của ta. Ở Trị - Thiên, địch bố trí 2 sư đoàn bộ binh tăng cường, 3 thiết đoàn xe tăng, thiết giáp, 13 tiểu đoàn và 5 đại đội pháo binh cùng 4 tiểu đoàn, 94 đại đội bảo an, hơn 5.000 cảnh sát. Ở Tây Nguyên, địch củng cố tuyến phòng thủ Đắc Tô - Tân Cảnh do Sư đoàn 22 quân đội Sài Gòn đảm trách. Khi phát hiện Sư đoàn 320 và Sư đoàn 2 Quân khu V có mặt ở Tây Nguyên, địch liền điều Lữ đoàn dù 2 từ Sài Gòn ra cùng Tiểu đoàn 11 biệt động quân tăng cường tuyến phòng thủ bờ Tây sông Pô Cô. Ơ Nam Bộ, để giữ cửa ngõ Sài Gòn, địch cùng cố tuyến phòng thủ biên giới chạy dọc theo các tỉnh Bình Long, Tây Ninh, 3 sư đoàn chủ lực, 67 liên đội, 146 đại đội bảo an, cùng hàng vạn dân vệ, phòng vệ dân sự được bố trí phòng giữ các hướng chủ yếu trên Đường 22 và Đường 13.",Địch đã tăng cường lực lượng nào cho Tây Nguyên khi phát hiện quân ta?,Lữ đoàn dù 2 từ Sài Gòn ra cùng Tiểu đoàn 11 biệt động quân.,Lữ đoàn dù 2 từ Sài Gòn và Tiểu đoàn 11 biệt động quân.
6002,Giai đoạn 1954 -1975,Cuộc Tổng tiến công chiến lược năm 1972 và sự phá sản của chiến lược  Việt Nam hóa chiến tranh ,"Trong khi đó, ngay từ cuối năm 1971, Mỹ và chính quyền Sài Gòn đã phát hiện sự chuẩn bị của ta cho cuộc tổng tấn công vào năm 1972. Nhưng địch cho rằng ta chưa đủ khả năng mở cuộc tấn công lớn cùng một lúc trên nhiều mặt trận; hướng hoạt động chủ yếu của ta có thể là ở Tây Nguyên nhưng quy mô không lớn, thời điểm tấn công sẽ vào dịp tết Nhâm Tý. Địch vẫn giữ thế bố trí mạnh ở hai đầu và tăng quân ra các vùng biên giới để bịt kín hành lang, đánh phá cơ sở hậu cần của ta. Ở Trị - Thiên, địch bố trí 2 sư đoàn bộ binh tăng cường, 3 thiết đoàn xe tăng, thiết giáp, 13 tiểu đoàn và 5 đại đội pháo binh cùng 4 tiểu đoàn, 94 đại đội bảo an, hơn 5.000 cảnh sát. Ở Tây Nguyên, địch củng cố tuyến phòng thủ Đắc Tô - Tân Cảnh do Sư đoàn 22 quân đội Sài Gòn đảm trách. Khi phát hiện Sư đoàn 320 và Sư đoàn 2 Quân khu V có mặt ở Tây Nguyên, địch liền điều Lữ đoàn dù 2 từ Sài Gòn ra cùng Tiểu đoàn 11 biệt động quân tăng cường tuyến phòng thủ bờ Tây sông Pô Cô. Ơ Nam Bộ, để giữ cửa ngõ Sài Gòn, địch cùng cố tuyến phòng thủ biên giới chạy dọc theo các tỉnh Bình Long, Tây Ninh, 3 sư đoàn chủ lực, 67 liên đội, 146 đại đội bảo an, cùng hàng vạn dân vệ, phòng vệ dân sự được bố trí phòng giữ các hướng chủ yếu trên Đường 22 và Đường 13.",Lực lượng địch ở Nam Bộ được bố trí như thế nào để bảo vệ Sài Gòn?,"Tuyến phòng thủ biên giới dọc Bình Long, Tây Ninh, 3 sư đoàn chủ lực, 67 liên đội, 146 đại đội bảo an, hàng vạn dân vệ, phòng vệ dân sự trên Đường 22 và Đường 13.","Bố trí tuyến phòng thủ biên giới dọc Bình Long, Tây Ninh với 3 sư đoàn chủ lực, 67 liên đội, 146 đại đội bảo an và hàng vạn dân vệ, phòng vệ dân sự trên Đường 22 và Đường 13."
6003,Giai đoạn 1954 -1975,Cuộc Tổng tiến công chiến lược năm 1972 và sự phá sản của chiến lược  Việt Nam hóa chiến tranh ,"Đi đôi với các hoạt động quân sự, ở vùng đồng bằng địch tiếp tục đẩy mạnh kế hoạch bình định nhằm đạt mục tiêu đến năm 1975 sẽ kiểm soát xong 11.000 ấp trên toàn miền Nam, quét sạch các căn cứ lõm của ta, làm cho chiến tranh tàn lụi.","Ngoài hoạt động quân sự, địch còn đẩy mạnh kế hoạch gì ở vùng đồng bằng?",Kế hoạch bình định.,Kế hoạch bình định.
6004,Giai đoạn 1954 -1975,Cuộc Tổng tiến công chiến lược năm 1972 và sự phá sản của chiến lược  Việt Nam hóa chiến tranh ,"Đi đôi với các hoạt động quân sự, ở vùng đồng bằng địch tiếp tục đẩy mạnh kế hoạch bình định nhằm đạt mục tiêu đến năm 1975 sẽ kiểm soát xong 11.000 ấp trên toàn miền Nam, quét sạch các căn cứ lõm của ta, làm cho chiến tranh tàn lụi.",Mục tiêu của kế hoạch bình định này là gì?,"Đến năm 1975 kiểm soát xong 11.000 ấp, quét sạch căn cứ lõm của ta, làm chiến tranh tàn lụi.","Đến năm 1975 sẽ kiểm soát 11.000 ấp trên toàn miền Nam, quét sạch các căn cứ của ta và làm cho chiến tranh suy yếu."
6005,Giai đoạn 1954 -1975,Cuộc Tổng tiến công chiến lược năm 1972 và sự phá sản của chiến lược  Việt Nam hóa chiến tranh ,"Tiếp tục thực hiện chính sách ngoại giao xảo quyệt hòng cô lập cách mạng Việt Nam, tháng 2-1972, Níchxơn đi Trung Quốc. Hai bên Mỹ và Trung Quốc ra Thông cáo chung Thượng Hải . Trong Thông cáo có đoạn ghi rõ: Mỹ khẳng định mục tiêu cuối cùng là rút hết các lực lượng và cơ sở quân sự của Mỹ ra khỏi Đài Loan. Trong khi chờ đợi, tùy theo tình hình căng thẳng trong khu vực này giảm đi (có nghĩa là chiến tranh Việt Nam kết thúc) Mỹ sẽ dần dần giảm lực lượng và cơ sở quân sự Mỹ ở Đài Loan .","Tháng 2-1972, Nixon đã thực hiện chuyến đi ngoại giao nào?",Đi Trung Quốc.,Đi Trung Quốc.
6006,Giai đoạn 1954 -1975,Cuộc Tổng tiến công chiến lược năm 1972 và sự phá sản của chiến lược  Việt Nam hóa chiến tranh ,"Tiếp tục thực hiện chính sách ngoại giao xảo quyệt hòng cô lập cách mạng Việt Nam, tháng 2-1972, Níchxơn đi Trung Quốc. Hai bên Mỹ và Trung Quốc ra Thông cáo chung Thượng Hải . Trong Thông cáo có đoạn ghi rõ: Mỹ khẳng định mục tiêu cuối cùng là rút hết các lực lượng và cơ sở quân sự của Mỹ ra khỏi Đài Loan. Trong khi chờ đợi, tùy theo tình hình căng thẳng trong khu vực này giảm đi (có nghĩa là chiến tranh Việt Nam kết thúc) Mỹ sẽ dần dần giảm lực lượng và cơ sở quân sự Mỹ ở Đài Loan .",Mỹ và Trung Quốc đã ra thông cáo chung nào?,Thông cáo chung Thượng Hải .,Thông cáo chung Thượng Hải .
6007,Giai đoạn 1954 -1975,Cuộc Tổng tiến công chiến lược năm 1972 và sự phá sản của chiến lược  Việt Nam hóa chiến tranh ,"Tiếp tục thực hiện chính sách ngoại giao xảo quyệt hòng cô lập cách mạng Việt Nam, tháng 2-1972, Níchxơn đi Trung Quốc. Hai bên Mỹ và Trung Quốc ra Thông cáo chung Thượng Hải . Trong Thông cáo có đoạn ghi rõ: Mỹ khẳng định mục tiêu cuối cùng là rút hết các lực lượng và cơ sở quân sự của Mỹ ra khỏi Đài Loan. Trong khi chờ đợi, tùy theo tình hình căng thẳng trong khu vực này giảm đi (có nghĩa là chiến tranh Việt Nam kết thúc) Mỹ sẽ dần dần giảm lực lượng và cơ sở quân sự Mỹ ở Đài Loan .",Nội dung liên quan đến Việt Nam trong thông cáo này là gì?,Mỹ sẽ dần dần giảm lực lượng và cơ sở quân sự ở Đài Loan tùy theo tình hình căng thẳng giảm đi (chiến tranh Việt Nam kết thúc).,"Mỹ tuyên bố sẽ dần dần giảm lực lượng và cơ sở quân sự ở Đài Loan tùy thuộc vào việc tình hình căng thẳng trong khu vực giảm đi, ngụ ý khi chiến tranh Việt Nam kết thúc."
6008,Giai đoạn 1954 -1975,Cuộc Tổng tiến công chiến lược năm 1972 và sự phá sản của chiến lược  Việt Nam hóa chiến tranh ,"Về phía ta, đến cuối tháng 3-1972, mọi mặt chuẩn bị cho cuộc tiến công chiến lược tuy còn phải tiếp tục và hết sức khẩn trương, nhưng về cơ bản đã hoàn thành. Các mặt trận đã triển khai đội hình chiến đấu theo đúng kế hoạch.","Đến cuối tháng 3-1972, công tác chuẩn bị cho cuộc tiến công chiến lược của ta diễn ra như thế nào?","Về cơ bản đã hoàn thành, các mặt trận đã triển khai đội hình chiến đấu theo đúng kế hoạch.","Về cơ bản đã hoàn thành, mặc dù vẫn còn phải tiếp tục và hết sức khẩn trương. Các mặt trận đã triển khai đội hình chiến đấu theo đúng kế hoạch."
6009,Giai đoạn 1954 -1975,Cuộc Tổng tiến công chiến lược năm 1972 và sự phá sản của chiến lược  Việt Nam hóa chiến tranh ,"Ngày 23-3-1972, Bộ Chính trị đã họp và thông qua lần cuối kế hoạch tiến công chiến lược năm 1972.",Kế hoạch tiến công chiến lược năm 1972 được Bộ Chính trị thông qua chính thức vào ngày nào?,Ngày 23-3-1972.,Ngày 23 tháng 3 năm 1972.
