index,period,heading,context,question,extractive answer,abstractive answer
0,Giai đoạn 1954 -1975,Tóm tắt giai đoạn 1954 - 1960,"Sau 9 năm chiến đấu gian khổ và anh dũng, nhân dân Việt Nam đã giành được những thắng lợi to lớn trong cuộc kháng chiến chống thực dân Pháp và can thiệp Mỹ. Ngày 20-7-1954, Hiệp định Giơncvơ được ký kết với các điều khoản quy định đình chi chiến sự ở Đông Dương. Với Hiệp định Giơnevơ, Chính phù Pháp buộc phải công nhận độc lập, chủ quyền, thống nhất toàn vẹn lãnh thổ của Việt Nam. Quân đội Pháp phải rút khỏi Việt Nam. Vĩ tuyến 17 được lấy làm giới tuyến quân sự tạm thời để lực lượng cùa hai bên rút lui tập kết. Hiệp định quy định: Sau hai năm, đến tháng 7-1956, sẽ tồ chức Tổng tuyển cử tự do trên toàn cõi Việt Nam, thống nhất đất nước.",Hiệp định Giơnevơ năm 1954 quy định điều gì về Việt Nam và thời điểm thống nhất đất nước?,"Buộc Pháp công nhận độc lập, chủ quyền, thống nhất và toàn vẹn lãnh thổ Việt Nam, quân Pháp phải rút quân. Vĩ tuyến 17 là giới tuyến quân sự tạm thời, và tổng tuyển cử thống nhất.","Hiệp định Giơnevơ năm 1954 buộc Pháp công nhận độc lập, chủ quyền, thống nhất và toàn vẹn lãnh thổ Việt Nam, quân Pháp phải rút quân. Vĩ tuyến 17 là giới tuyến quân sự tạm thời, và tổng tuyển cử thống nhất đất nước dự kiến diễn ra vào tháng 7 năm 1956."
1,Giai đoạn 1954 -1975,Tóm tắt giai đoạn 1954 - 1960,"Sau 9 năm chiến đấu gian khổ và anh dũng, nhân dân Việt Nam đã giành được những thắng lợi to lớn trong cuộc kháng chiến chống thực dân Pháp và can thiệp Mỹ. Ngày 20-7-1954, Hiệp định Giơncvơ được ký kết với các điều khoản quy định đình chi chiến sự ở Đông Dương. Với Hiệp định Giơnevơ, Chính phù Pháp buộc phải công nhận độc lập, chủ quyền, thống nhất toàn vẹn lãnh thổ của Việt Nam. Quân đội Pháp phải rút khỏi Việt Nam. Vĩ tuyến 17 được lấy làm giới tuyến quân sự tạm thời để lực lượng cùa hai bên rút lui tập kết. Hiệp định quy định: Sau hai năm, đến tháng 7-1956, sẽ tồ chức Tổng tuyển cử tự do trên toàn cõi Việt Nam, thống nhất đất nước.",Vĩ tuyến bao nhiêu được chọn làm giới tuyến quân sự tạm thời giữa các lực lượng sau Hiệp định Giơnevơ?,Vĩ tuyến 17 .,Vĩ tuyến 17 được chọn làm giới tuyến quân sự tạm thời để lực lượng của hai bên tham gia Hiệp định Giơnevơ rút lui và tập kết sau khi hiệp định được ký kết.
2,Giai đoạn 1954 -1975,Tóm tắt giai đoạn 1954 - 1960,"Từ sau thất bại của Pháp ở Điện Biên Phủ, Mỹ đã ép Bảo Đại ký Sắc lệnh 38-QT ngày 16-6-1954, chỉ định Ngô Đình Diệm thay Bảo Lộc lên làm Thủ tướng Chính phủ của chính thể Quốc gia Việt Nam (từ năm 1955, đổi thành Việt Nam Cộng hòa). Ngày 7-7-1954, Ngô Đình Diệm chính thức nhậm chức Thủ tướng. Ngày 29-12-1954, Pháp ký hiệp ước trao quyền hành chính ở miền Nam Việt Nam cho Ngô Đinh Diệm từ giữa năm 1955. Mỹ lôi kéo một số nước thành lập Khối liên minh quân sự Đông Nam Á (SEATO), ngang nhiên đặt ba nước Đông Dương dưới sự bảo hộ của khối này. Từ đó, Mỹ trực tiếp can thiệp vào Việt Nam, âm mưu chia cắt lâu dài đất nước Việt Nam, biến miền Nam thành thuộc địa kiểu mới và căn cứ quân sự của Mỹ ở Đông Nam Á, đồng thời ngăn chặn ảnh hường của các nước xã hội chù nghĩa tràn xuống khu vực này, đe dọa phong trào giải phóng dân tộc đang phát triển ở khắp nơi trên thế giới. Mỹ còn tiến hành các hoạt động phá hoại Chính phủ Liên hiệp Lào, âm mưu lật đổ chính phủ trung lập ở Campuchia hòng tạo ra một liên minh thân Mỹ trên bán đảo Đông Dương.","Sau thất bại của Pháp ở Điện Biên Phủ, Mỹ đã có động thái gì đối với chính quyền ở miền Nam Việt Nam?","Mỹ chỉ định Ngô Đình Diệm làm Thủ tướng, nhằm thiết lập một chính quyền thân Mỹ.","Mỹ ép Bảo Đại chỉ định Ngô Đình Diệm làm Thủ tướng, thay thế Bảo Lộc, nhằm thiết lập một chính quyền thân Mỹ."
3,Giai đoạn 1954 -1975,Tóm tắt giai đoạn 1954 - 1960,"Từ sau thất bại của Pháp ở Điện Biên Phủ, Mỹ đã ép Bảo Đại ký Sắc lệnh 38-QT ngày 16-6-1954, chỉ định Ngô Đình Diệm thay Bảo Lộc lên làm Thủ tướng Chính phủ của chính thể Quốc gia Việt Nam (từ năm 1955, đổi thành Việt Nam Cộng hòa). Ngày 7-7-1954, Ngô Đình Diệm chính thức nhậm chức Thủ tướng. Ngày 29-12-1954, Pháp ký hiệp ước trao quyền hành chính ở miền Nam Việt Nam cho Ngô Đinh Diệm từ giữa năm 1955. Mỹ lôi kéo một số nước thành lập Khối liên minh quân sự Đông Nam Á (SEATO), ngang nhiên đặt ba nước Đông Dương dưới sự bảo hộ của khối này. Từ đó, Mỹ trực tiếp can thiệp vào Việt Nam, âm mưu chia cắt lâu dài đất nước Việt Nam, biến miền Nam thành thuộc địa kiểu mới và căn cứ quân sự của Mỹ ở Đông Nam Á, đồng thời ngăn chặn ảnh hường của các nước xã hội chù nghĩa tràn xuống khu vực này, đe dọa phong trào giải phóng dân tộc đang phát triển ở khắp nơi trên thế giới. Mỹ còn tiến hành các hoạt động phá hoại Chính phủ Liên hiệp Lào, âm mưu lật đổ chính phủ trung lập ở Campuchia hòng tạo ra một liên minh thân Mỹ trên bán đảo Đông Dương.",Khối liên minh quân sự Đông Nam Á (SEATO) do Mỹ thành lập đã có hành động gì liên quan đến Đông Dương?,SEATO tạo điều kiện cho Mỹ trực tiếp can thiệp vào Việt Nam.,"SEATO đặt ba nước Đông Dương dưới sự bảo hộ, tạo điều kiện cho Mỹ trực tiếp can thiệp vào Việt Nam."
4,Giai đoạn 1954 -1975,Tóm tắt giai đoạn 1954 - 1960,"Từ sau thất bại của Pháp ở Điện Biên Phủ, Mỹ đã ép Bảo Đại ký Sắc lệnh 38-QT ngày 16-6-1954, chỉ định Ngô Đình Diệm thay Bảo Lộc lên làm Thủ tướng Chính phủ của chính thể Quốc gia Việt Nam (từ năm 1955, đổi thành Việt Nam Cộng hòa). Ngày 7-7-1954, Ngô Đình Diệm chính thức nhậm chức Thủ tướng. Ngày 29-12-1954, Pháp ký hiệp ước trao quyền hành chính ở miền Nam Việt Nam cho Ngô Đinh Diệm từ giữa năm 1955. Mỹ lôi kéo một số nước thành lập Khối liên minh quân sự Đông Nam Á (SEATO), ngang nhiên đặt ba nước Đông Dương dưới sự bảo hộ của khối này. Từ đó, Mỹ trực tiếp can thiệp vào Việt Nam, âm mưu chia cắt lâu dài đất nước Việt Nam, biến miền Nam thành thuộc địa kiểu mới và căn cứ quân sự của Mỹ ở Đông Nam Á, đồng thời ngăn chặn ảnh hường của các nước xã hội chù nghĩa tràn xuống khu vực này, đe dọa phong trào giải phóng dân tộc đang phát triển ở khắp nơi trên thế giới. Mỹ còn tiến hành các hoạt động phá hoại Chính phủ Liên hiệp Lào, âm mưu lật đổ chính phủ trung lập ở Campuchia hòng tạo ra một liên minh thân Mỹ trên bán đảo Đông Dương.",Mục tiêu lâu dài của Mỹ khi can thiệp vào Việt Nam là gì?,"Mỹ âm mưu chia cắt lâu dài Việt Nam, biến miền Nam thành thuộc địa kiểu mới và căn cứ quân sự.","Mỹ âm mưu chia cắt lâu dài Việt Nam, biến miền Nam thành thuộc địa kiểu mới và căn cứ quân sự, đồng thời ngăn chặn ảnh hưởng của các nước xã hội chủ nghĩa."
5,Giai đoạn 1954 -1975,Tóm tắt giai đoạn 1954 - 1960,"Đảng và Chính phủ Việt Nam đứng đầu là Chủ tịch Hồ Chí Minh đã lường trước được rằng, cuộc đấu tranh nhằm thống nhất nước nhà của nhân dân Việt Nam sẽ còn phải lâu dài và gian khổ. Chủ tịch Hồ Chí Minh nói: Thắng lợi mới làm cho tình hình nước ta đổi mới tức là từ chiến tranh chuyển sang hòa bình. Nhưng để giành lấy hòa bình toàn diện và lâu dài, chúng ta cần phải ra sức đấu tranh. Tình hình mới đặt cho nhân dân, quân đội và Chính phủ ta những nhiệm vụ mới. Nhiệm vụ chung cùa chúng ta hiện nay là: Thi hành đúng đắn hiệp định đình chiến, đầu tranh để giữ gìn và cùng cố hòa bình, để thực hiện thống nhắt, hoàn thành độc lập và dân chủ trong toàn quốc .",Chủ tịch Hồ Chí Minh đã dự đoán như thế nào về cuộc đấu tranh thống nhất đất nước của Việt Nam?,Cuộc đấu tranh thống nhất đất nước sẽ còn lâu dài và gian khổ.,Chủ tịch Hồ Chí Minh dự đoán cuộc đấu tranh thống nhất đất nước sẽ còn lâu dài và gian khổ.
6,Giai đoạn 1954 -1975,Tóm tắt giai đoạn 1954 - 1960,"Đảng và Chính phủ Việt Nam đứng đầu là Chủ tịch Hồ Chí Minh đã lường trước được rằng, cuộc đấu tranh nhằm thống nhất nước nhà của nhân dân Việt Nam sẽ còn phải lâu dài và gian khổ. Chủ tịch Hồ Chí Minh nói: Thắng lợi mới làm cho tình hình nước ta đổi mới tức là từ chiến tranh chuyển sang hòa bình. Nhưng để giành lấy hòa bình toàn diện và lâu dài, chúng ta cần phải ra sức đấu tranh. Tình hình mới đặt cho nhân dân, quân đội và Chính phủ ta những nhiệm vụ mới. Nhiệm vụ chung cùa chúng ta hiện nay là: Thi hành đúng đắn hiệp định đình chiến, đầu tranh để giữ gìn và cùng cố hòa bình, để thực hiện thống nhắt, hoàn thành độc lập và dân chủ trong toàn quốc .","Nhiệm vụ chung của nhân dân, quân đội và Chính phủ Việt Nam sau Hiệp định đình chiến là gì?","Thi hành đúng đắn hiệp định đình chiến, đấu tranh giữ gìn hòa bình, thực hiện thống nhất, hoàn thành độc lập và dân chủ.","Nhiệm vụ chung là thi hành đúng đắn hiệp định đình chiến, đấu tranh giữ gìn hòa bình, thực hiện thống nhất, hoàn thành độc lập và dân chủ."
7,Giai đoạn 1954 -1975,Tóm tắt giai đoạn 1954 - 1960,"Từ ngày 20 đến ngày 26-3-1955, Quốc hội Khóa I (được bầu ra từ 6-1-1946) họp kỳ Ihứ 4 tại Nhà hát Lớn Hà Nội. Khóa họp này được gọi là khóa họp đấu tranh để thi hành Hiệp định Giơnevơ, để đẩy mạnh cài cách ruộng đất, để phục hồi và phát triển kinh tế, để nâng cao đời sống nhân dân, để củng cố chính quyền, củng cố quân đội nhân dân, tiến lên thực hiện thống nhất, hoàn thành độc lập và dân chủ trong cà nước . Đây cũng là kỳ họp đầu tiên cùa Quốc hội Việt Nam Dân chủ Cộng hòa trong hòa bình thắng lợi, tại Thủ đô Hà Nội. Quốc hội đã khẳng định yêu cầu phải củng cố miền Bắc, như một yếu tố quyết định thắng lợi của cuộc đấu tranh giải phóng dân tộc giai đoạn lịch sử tiếp theo: Miền Bắc là nền tảng của nước Việt Nam Dân chủ Cộng hòa. Củng cố miền Bắc là củng cố cơ sở chủ yếu quyết định thắng lợi của cuộc đấu tranh giải phóng dân tộc, trước mắt và căn bản là cuộc đấu tranh củng cố hòa bình, thực hiện thống nhất nước nhà . 
Nhiệm vụ trước mẳt cụ là:
 - Đẩy mạnh hoàn thành cải cách ruộng đất.
- Khôi phục, phát triển kinh tế và văn hóa nhằm nâng cao mức sống vật chất và tinh thần của nhân dân, dần dần tiến tới công nghiệp
hóa nước nhà.
- Củng cố quốc phòng để gìn giữ hòa bình, bảo vệ Tổ quốc.
- Tăng cường hoạt động ngoại giao .
Để thực hiện được các nhiệm vụ trên, Đảng, Nhà nước và quân dân miền Bắc phải hoàn thành tốt công tác tiếp thu, tiếp quản các vùng mới giải phóng, công việc mà nhân dân ta đã thực hiện sau chiến tranh và vẫn còn kéo dài tới 300 ngày ở các vùng chuyển quân tập kết.",Quốc hội Khóa I họp kỳ thứ 4 vào thời gian nào và tại địa điểm nào?,Từ ngày 20 đến ngày 26-3-1955 tại Nhà hát Lớn Hà Nội.,Quốc hội Khóa I họp kỳ thứ 4 từ ngày 20 đến ngày 26-3-1955 tại Nhà hát Lớn Hà Nội.
8,Giai đoạn 1954 -1975,Tóm tắt giai đoạn 1954 - 1960,"Từ ngày 20 đến ngày 26-3-1955, Quốc hội Khóa I (được bầu ra từ 6-1-1946) họp kỳ Ihứ 4 tại Nhà hát Lớn Hà Nội. Khóa họp này được gọi là khóa họp đấu tranh để thi hành Hiệp định Giơnevơ, để đẩy mạnh cài cách ruộng đất, để phục hồi và phát triển kinh tế, để nâng cao đời sống nhân dân, để củng cố chính quyền, củng cố quân đội nhân dân, tiến lên thực hiện thống nhất, hoàn thành độc lập và dân chủ trong cà nước . Đây cũng là kỳ họp đầu tiên cùa Quốc hội Việt Nam Dân chủ Cộng hòa trong hòa bình thắng lợi, tại Thủ đô Hà Nội. Quốc hội đã khẳng định yêu cầu phải củng cố miền Bắc, như một yếu tố quyết định thắng lợi của cuộc đấu tranh giải phóng dân tộc giai đoạn lịch sử tiếp theo: Miền Bắc là nền tảng của nước Việt Nam Dân chủ Cộng hòa. Củng cố miền Bắc là củng cố cơ sở chủ yếu quyết định thắng lợi của cuộc đấu tranh giải phóng dân tộc, trước mắt và căn bản là cuộc đấu tranh củng cố hòa bình, thực hiện thống nhất nước nhà . 
Nhiệm vụ trước mẳt cụ là:
 - Đẩy mạnh hoàn thành cải cách ruộng đất.
- Khôi phục, phát triển kinh tế và văn hóa nhằm nâng cao mức sống vật chất và tinh thần của nhân dân, dần dần tiến tới công nghiệp
hóa nước nhà.
- Củng cố quốc phòng để gìn giữ hòa bình, bảo vệ Tổ quốc.
- Tăng cường hoạt động ngoại giao .
Để thực hiện được các nhiệm vụ trên, Đảng, Nhà nước và quân dân miền Bắc phải hoàn thành tốt công tác tiếp thu, tiếp quản các vùng mới giải phóng, công việc mà nhân dân ta đã thực hiện sau chiến tranh và vẫn còn kéo dài tới 300 ngày ở các vùng chuyển quân tập kết.",Kỳ họp thứ 4 của Quốc hội Khóa I tập trung vào những mục tiêu chính nào?,"Đẩy mạnh cải cách ruộng đất, phục hồi kinh tế, nâng cao đời sống nhân dân và củng cố miền Bắc.","Kỳ họp tập trung vào thi hành Hiệp định Giơnevơ, đẩy mạnh cải cách ruộng đất, phục hồi kinh tế, nâng cao đời sống nhân dân và củng cố miền Bắc."
9,Giai đoạn 1954 -1975,Tóm tắt giai đoạn 1954 - 1960,"Từ ngày 20 đến ngày 26-3-1955, Quốc hội Khóa I (được bầu ra từ 6-1-1946) họp kỳ Ihứ 4 tại Nhà hát Lớn Hà Nội. Khóa họp này được gọi là khóa họp đấu tranh để thi hành Hiệp định Giơnevơ, để đẩy mạnh cài cách ruộng đất, để phục hồi và phát triển kinh tế, để nâng cao đời sống nhân dân, để củng cố chính quyền, củng cố quân đội nhân dân, tiến lên thực hiện thống nhất, hoàn thành độc lập và dân chủ trong cà nước . Đây cũng là kỳ họp đầu tiên cùa Quốc hội Việt Nam Dân chủ Cộng hòa trong hòa bình thắng lợi, tại Thủ đô Hà Nội. Quốc hội đã khẳng định yêu cầu phải củng cố miền Bắc, như một yếu tố quyết định thắng lợi của cuộc đấu tranh giải phóng dân tộc giai đoạn lịch sử tiếp theo: Miền Bắc là nền tảng của nước Việt Nam Dân chủ Cộng hòa. Củng cố miền Bắc là củng cố cơ sở chủ yếu quyết định thắng lợi của cuộc đấu tranh giải phóng dân tộc, trước mắt và căn bản là cuộc đấu tranh củng cố hòa bình, thực hiện thống nhất nước nhà . 
Nhiệm vụ trước mẳt cụ là:
 - Đẩy mạnh hoàn thành cải cách ruộng đất.
- Khôi phục, phát triển kinh tế và văn hóa nhằm nâng cao mức sống vật chất và tinh thần của nhân dân, dần dần tiến tới công nghiệp
hóa nước nhà.
- Củng cố quốc phòng để gìn giữ hòa bình, bảo vệ Tổ quốc.
- Tăng cường hoạt động ngoại giao .
Để thực hiện được các nhiệm vụ trên, Đảng, Nhà nước và quân dân miền Bắc phải hoàn thành tốt công tác tiếp thu, tiếp quản các vùng mới giải phóng, công việc mà nhân dân ta đã thực hiện sau chiến tranh và vẫn còn kéo dài tới 300 ngày ở các vùng chuyển quân tập kết.",Quốc hội Khóa I đã khẳng định vai trò của miền Bắc trong giai đoạn đấu tranh tiếp theo như thế nào?,"Miền Bắc là nền tảng, yếu tố quyết định thắng lợi .","Quốc hội khẳng định miền Bắc là nền tảng, yếu tố quyết định thắng lợi của cuộc đấu tranh giải phóng dân tộc, củng cố hòa bình và thực hiện thống nhất đất nước."
